key,tangram_A,tangram_B,ori_pre,ori_post,controlled_thread,ada_pre_sim,ada_post_sim,clip_pre_sim,clip_post_sim,sbert_pre_sim,sbert_post_sim,pre_sim,post_sim,gt,eq,lt,human_judgement,ada_diff,clip_diff,sbert_diff
5zavZ7Wzuj8LSHeSM-page5-147-page7-216,page5-147.svg,page7-216.svg,"a rocket, thinner in at the top than the bottom | this a face-on image of a man wearing a top hat","a rocket, thinner near the top than at the bottom | a face-on head shot, with tie and hat",True,0.7948687076568604,0.7856519222259521,0.03837074339389801,0.07778704911470413,0.16949032247066498,0.0965508222579956,0.775198221206665,0.7808850407600403,0.0,1.0,0.0,0.0,0.009216785430908203,-0.03941630572080612,0.07293950021266937
5zavZ7Wzuj8LSHeSM-page4-16-page4-89,page4-16.svg,page4-89.svg,"a man walking to the left | a person dancing, one leg on floor, other raised big body","a man walking and pointing to the left | person lifting their leg, as though stepping over something",True,0.8096657991409302,0.8401032090187073,0.3509925305843353,0.25416406989097595,0.18034514784812927,0.2618238627910614,0.7883479595184326,0.8375043869018555,0.0,1.0,0.0,0.0,-0.0304374098777771,0.09682846069335938,-0.08147871494293213
5zavZ7Wzuj8LSHeSM-page1-114-page1-118,page1-114.svg,page1-118.svg,this a table | a ceremonial altar,"a bowl on a pedastal | an altar, flat on top, pointy bits on either side",False,0.8066034913063049,0.8498566746711731,0.34943386912345886,0.3726336359977722,0.25923776626586914,0.3275458514690399,0.773033857345581,0.7633510231971741,1.0,0.0,0.0,1.0,-0.043253183364868164,-0.023199766874313354,-0.06830808520317078
5zavZ7Wzuj8LSHeSM-page5-252-page3-205,page5-252.svg,page3-205.svg,"a man doing a very high kick | a man looking to the right, with a leg out in front of them",man doing a high kick | person with leg sticking out to the right,True,0.8480108976364136,0.8400439620018005,0.2410210222005844,0.3399445414543152,0.3573586046695709,0.30509519577026367,0.8660425543785095,0.8292924165725708,1.0,0.0,0.0,1.0,0.007966935634613037,-0.09892351925373077,0.05226340889930725
5zavZ7Wzuj8LSHeSM-page8-147-page-G,page8-147.svg,page-G.svg,"a main walking to the right, wearing a top hat | a person sitting against a wall","a person in a top hat, with two triangular feet at the bottom, with a hand pointing down to the right | person lying down against something, two triangles in their back",True,0.8086591958999634,0.8323515057563782,0.02305004745721817,0.2585698664188385,0.14816223084926605,0.4912864565849304,0.7998672723770142,0.8650938272476196,0.0,0.0,1.0,-1.0,-0.023692309856414795,-0.23551981896162033,-0.34312422573566437
Ey4pCxGb8v6ESQ9uS-page3-17-page1-36,page3-17.svg,page1-36.svg,the 't' shape | rectangle with a slanted square on top,'t' shape | rectangle with a square on top,True,0.8206420540809631,0.7991451621055603,0.4307462275028229,0.42924588918685913,0.28653469681739807,0.26955005526542664,0.8091400861740112,0.7908844947814941,1.0,0.0,0.0,1.0,0.021496891975402832,0.0015003383159637451,0.016984641551971436
Ey4pCxGb8v6ESQ9uS-page7-46-page6-52,page7-46.svg,page6-52.svg,"arrow pointing up and to the right | oblong with one end with square and triangle, oblong is lying horizontal","bottom left has a tiny triangle. top right is a 90 degree square | horizontal rectangle, with parallelogram facing right, and smaller square on bottom right",False,0.792771577835083,0.8934292793273926,0.36956238746643066,0.5466750860214233,0.2496393322944641,0.5668508410453796,0.7975561618804932,0.8626896739006042,0.0,1.0,0.0,0.0,-0.10065770149230957,-0.17711269855499268,-0.3172115087509155
Ey4pCxGb8v6ESQ9uS-page8-147-page-G,page8-147.svg,page-G.svg,man in a hat walking to the right | has a perfect cube that touched the rest on the image on only one corner,top hat man | square connected only by its bottom right corner,True,0.7643653154373169,0.7785665392875671,-0.030140725895762444,0.014267447404563427,0.0384531244635582,0.07228872925043106,0.7461591958999634,0.7667452096939087,0.0,1.0,0.0,0.0,-0.014201223850250244,-0.04440817330032587,-0.033835604786872864
Ey4pCxGb8v6ESQ9uS-page1-69-page1-66,page1-69.svg,page1-66.svg,trophy cup/goblet shape | chalice/goblet. symmetrical,chalice | chalice,False,0.9021325707435608,1.0000001192092896,0.8002076745033264,1.0,0.39503514766693115,1.0,0.9060699939727783,0.9999986290931702,0.0,0.0,1.0,-1.0,-0.09786754846572876,-0.19979232549667358,-0.6049648523330688
Ey4pCxGb8v6ESQ9uS-page3-60-page1-76,page3-60.svg,page1-76.svg,symmetrical rectangle with a white triangle in middle | wooden bench. spiky triangle legs at either end,one single white triangle indent in the middle | bench. four points facing down - this is hard!,False,0.8285598158836365,0.7762349247932434,0.23809218406677246,0.16703616082668304,0.4036826491355896,0.09111441671848297,0.8082271814346313,0.7721136808395386,0.0,0.0,1.0,-1.0,0.052324891090393066,0.07105602324008942,0.31256823241710663
Ey4pCxGb8v6ESQ9uS-page5-96-page5-80,page5-96.svg,page5-80.svg,plane/bird flying | fox,"fox. head on the left, tail on the right | fox. facing left",True,0.793358564376831,0.9414750933647156,0.03512987121939659,0.8170168399810791,0.2786765396595001,0.7819361686706543,0.7955206632614136,0.9317694902420044,0.0,0.0,1.0,-1.0,-0.14811652898788452,-0.7818869687616825,-0.5032596290111542
Ey4pCxGb8v6ESQ9uS-page5-120-page5-120,page5-120.svg,page5-120.svg,lowest triagnle pointing down. two 'horn' on top | arrow point up to the left with a square at the top of the arrow,chicken thing | chicken thing- i know! this is hard!,False,0.8316746354103088,0.926384449005127,0.35084226727485657,0.8974147439002991,0.35614803433418274,0.7317856550216675,0.7874365448951721,0.922206461429596,1.0,0.0,0.0,1.0,-0.09470981359481812,-0.5465724766254425,-0.37563762068748474
Ey4pCxGb8v6ESQ9uS-page7-121-page7-69,page7-121.svg,page7-69.svg,"letter ""m"" with a point on top | big rectangle, smaller rectangle at top","""m"" with a triangle on top | lower big rectangle, upper right smaller rectangle",False,0.8075716495513916,0.7994293570518494,0.2953120768070221,0.30832356214523315,0.3188006579875946,0.27091366052627563,0.7617355585098267,0.8146889805793762,0.0,1.0,0.0,0.0,0.008142292499542236,-0.01301148533821106,0.04788699746131897
Ey4pCxGb8v6ESQ9uS-page3-70-page6-115,page3-70.svg,page6-115.svg,rectangle with a slope on the left side | upsidedowm triangle bench. oblong with two spiky triangles at ends,"long horizontal object, peaks on the left flat on right | upside down bench. four points facing up",True,0.7996509671211243,0.7995907068252563,0.26407402753829956,0.2756536900997162,0.25122326612472534,0.15242686867713928,0.7894738912582397,0.7874650955200195,0.0,0.0,1.0,-1.0,6.026029586791992e-05,-0.011579662561416626,0.09879639744758606
iA6C7gK4rj5KvYJ4H-page2-54-page7-28,page2-54.svg,page7-28.svg,a coffee table | a bed,batman ears but upside down | a bed,True,0.8656498789787292,0.7478098273277283,0.42379990220069885,0.02117965742945671,0.3618626594543457,0.10827650874853134,0.8243539929389954,0.7691214680671692,0.0,1.0,0.0,0.0,0.11784005165100098,0.40262024477124214,0.25358615070581436
iA6C7gK4rj5KvYJ4H-page3-203-page3-199,page3-203.svg,page3-199.svg,2 triangles on a head | someone standing up with a down arrow as a head,dancer 1 arm higher than the opther | person standing with an arrow shaped head,False,0.8318784832954407,0.8162165284156799,0.4711984395980835,0.15740875899791718,0.36398574709892273,0.23466724157333374,0.8285465240478516,0.8086894154548645,0.0,0.0,1.0,-1.0,0.015661954879760742,0.3137896806001663,0.129318505525589
iA6C7gK4rj5KvYJ4H-page1-63-page4-13,page1-63.svg,page4-13.svg,a christmas tree | bottom right of pic has a small triangle looks a bit someone sitting down,xmas tree | girl sitting facing right,True,0.7753618955612183,0.7612184286117554,-0.024091236293315887,0.0019295423990115523,0.1540326625108719,0.01615365780889988,0.7744417190551758,0.7401732802391052,1.0,0.0,0.0,1.0,0.01414346694946289,-0.02602077869232744,0.137879004701972
iA6C7gK4rj5KvYJ4H-page6-168-page7-23,page6-168.svg,page7-23.svg,looks a bit a slide | a distorted qyestion mark,top of a question mark | top of question mark,False,0.7795133590698242,0.9887725114822388,0.1584167778491974,0.933620810508728,0.2357517033815384,0.9782721400260925,0.7613481283187866,0.9999971389770508,0.0,0.0,1.0,-1.0,-0.20925915241241455,-0.7752040326595306,-0.7425204366445541
iA6C7gK4rj5KvYJ4H-page4-11-page8-56,page4-11.svg,page8-56.svg,a square on the top | someone getting ready to fly,diamond head facing left | wonder woman taking off left,False,0.7839648127555847,0.7817224860191345,0.10320451110601425,0.13027939200401306,0.16655229032039642,0.2185163050889969,0.7662793397903442,0.7775508165359497,0.0,0.0,1.0,-1.0,0.0022423267364501953,-0.02707488089799881,-0.051964014768600464
iA6C7gK4rj5KvYJ4H-page7-61-page1-70,page7-61.svg,page1-70.svg,a bottle with a label | a house with a chimney,bottle with label | house with a chimney,False,0.7991122007369995,0.7918899059295654,0.07837866991758347,0.13059212267398834,0.007075182162225246,-0.03137805312871933,0.7818471789360046,0.7818442583084106,0.0,1.0,0.0,0.0,0.007222294807434082,-0.05221345275640488,0.038453235290944576
iA6C7gK4rj5KvYJ4H-page1-185-page7-241,page1-185.svg,page7-241.svg,a christening bowl in a church | an egg timer,large looking pot | small triangle with large diamond on top,True,0.7950771450996399,0.7975833415985107,0.27654382586479187,0.03923268988728523,0.20228777825832367,0.2717612683773041,0.744568943977356,0.7806214094161987,0.0,0.0,1.0,-1.0,-0.0025061964988708496,0.23731113597750664,-0.06947349011898041
iA6C7gK4rj5KvYJ4H-page3-200-page3-200,page3-200.svg,page3-200.svg,a figure facing left with a prominent stomach | someone sitting reading facing the left,guy facing left | a person sitting facing left,True,0.8745070695877075,0.9344314336776733,0.30779799818992615,0.3202425539493561,0.4423254430294037,0.7458592653274536,0.8252546787261963,0.9154448509216309,0.0,1.0,0.0,0.0,-0.05992436408996582,-0.012444555759429932,-0.3035338222980499
iA6C7gK4rj5KvYJ4H-page5-58-page5-56,page5-58.svg,page5-56.svg,a woman lying down | triangle mountains,lump of wood flat to the floor | mountain range,True,0.7647978663444519,0.7728379368782043,0.07882224768400192,0.2202610969543457,0.01877739652991295,-0.0010957798222079873,0.7650047540664673,0.7406390309333801,0.0,0.0,1.0,-1.0,-0.008040070533752441,-0.14143884927034378,0.019873176352120936
iA6C7gK4rj5KvYJ4H-page1-85-page7-185,page1-85.svg,page7-185.svg,a arrow pointing up | a boxing glove,large arrow head facing up | a fist facing left,False,0.7948300242424011,0.8546501398086548,-0.005154354032129049,0.1939477175474167,0.13176020979881287,0.382194846868515,0.7697774767875671,0.8104373216629028,0.0,1.0,0.0,0.0,-0.05982011556625366,-0.19910207157954574,-0.25043463706970215
nBQixTvaWeN8mKaKE-page1-34-page4-215,page1-34.svg,page4-215.svg,hey there! | this a rectangle box with a singular point on top and 2 dips,shape of a heart on top of a triangle base | a big rectangle with a triangle at the top in the middle,True,0.7552587985992432,0.8841482400894165,0.20835833251476288,0.4485657513141632,0.06918342411518097,0.5125263333320618,0.7254645824432373,0.8629788756370544,0.0,0.0,1.0,-1.0,-0.12888944149017334,-0.24020741879940033,-0.4433429092168808
nBQixTvaWeN8mKaKE-page6-155-page6-164,page6-155.svg,page6-164.svg,a long neck dinosaur | a duck or swan facing downwards,long neck dinosaur facing left | a duck facing right,False,0.8028336763381958,0.8508324027061462,0.19633373618125916,0.12258125841617584,0.3109140694141388,0.5369545221328735,0.7896082401275635,0.8290099501609802,0.0,1.0,0.0,0.0,-0.04799872636795044,0.07375247776508331,-0.22604045271873474
nBQixTvaWeN8mKaKE-page2-189-page6-13,page2-189.svg,page6-13.svg,"it sort of a teapot with the spout facing upwards to the left | a bird with its wings out, tail towards the right","a tall teapot with the spout facing left | a bird with its wings spread open, tail pointing right",False,0.8331066966056824,0.8335288166999817,0.1505797803401947,0.21523818373680115,0.2188701331615448,0.19340254366397858,0.7895681858062744,0.7812596559524536,0.0,1.0,0.0,0.0,-0.0004221200942993164,-0.06465840339660645,0.025467589497566223
nBQixTvaWeN8mKaKE-page2-131-page2-131,page2-131.svg,page2-131.svg,a skinny tree | this a hammer and the head is short,a girl with a boob | a hammer with a short head,True,0.7997012734413147,0.7751907706260681,0.05761896073818207,0.08066537231206894,0.25071990489959717,0.02409852109849453,0.7620541453361511,0.7423610687255859,1.0,0.0,0.0,1.0,0.024510502815246582,-0.02304641157388687,0.22662138380110264
nBQixTvaWeN8mKaKE-page1-5-page7-85,page1-5.svg,page7-85.svg,up arrow at the top | this a helmet with three spikes on top,shape of an big up arrow at the top | mountains with a rectangle shape in the bottom,False,0.7833680510520935,0.811333954334259,0.19058339297771454,0.4948299825191498,0.2903425395488739,0.33278387784957886,0.7918728590011597,0.8075547814369202,0.0,1.0,0.0,0.0,-0.027965903282165527,-0.30424658954143524,-0.042441338300704956
nBQixTvaWeN8mKaKE-page3-54-page1-3,page3-54.svg,page1-3.svg,a table with a crown at the top | a table with three legs,a crown with two legs | a table with three legs,False,0.8784319162368774,0.8658097386360168,0.4174302816390991,0.4318271279335022,0.5094499588012695,0.3924519121646881,0.8545636534690857,0.8309105038642883,0.0,0.0,1.0,-1.0,0.012622177600860596,-0.014396846294403076,0.11699804663658142
nBQixTvaWeN8mKaKE-page5-80-page5-85,page5-80.svg,page5-85.svg,this kind of a cat laying down | a cat with the the head on the right side,a cat laying down | a squirrel facing left,True,0.8811506032943726,0.8302575349807739,0.5177402496337891,0.27635374665260315,0.585095226764679,0.21318945288658142,0.8653659224510193,0.7958259582519531,0.0,1.0,0.0,0.0,0.05089306831359863,0.2413865029811859,0.37190577387809753
nBQixTvaWeN8mKaKE-page1-63-page4-13,page1-63.svg,page4-13.svg,this a tree or bush | a person facing the right with their feet in front of them,a christmas tree | an elf driving a car,True,0.7773456573486328,0.8326056003570557,-0.023690585047006607,0.1941845715045929,0.11165952682495117,0.20264621078968048,0.77144455909729,0.7761898636817932,0.0,0.0,1.0,-1.0,-0.05525994300842285,-0.2178751565515995,-0.09098668396472931
nBQixTvaWeN8mKaKE-page1-150-page1-66,page1-150.svg,page1-66.svg,this a fondue fountain | an hourglass with a square in the top triangle,margarita glass sitting inside of a big bowl | an hourglass shape with a rectangle under a triangle,False,0.7880035638809204,0.7931454181671143,0.2886100113391876,0.3683679401874542,0.23963189125061035,0.22689390182495117,0.754693865776062,0.7796359658241272,0.0,1.0,0.0,0.0,-0.005141854286193848,-0.0797579288482666,0.01273798942565918
nBQixTvaWeN8mKaKE-page7-41-page1-33,page7-41.svg,page1-33.svg,a sailboat | this a boat with a house in the middle,a house on a boat | a sailboat with a small house in the middle,True,0.8788281083106995,0.9276993870735168,0.5953567028045654,0.7609416842460632,0.5492786169052124,0.7548422813415527,0.8175088167190552,0.8690585494041443,0.0,0.0,1.0,-1.0,-0.04887127876281738,-0.1655849814414978,-0.20556366443634033
8q9BzwSiFsxFz6GZD-page1-6-page7-133,page1-6.svg,page7-133.svg,it's a diamond with a triangle on top. | a pointy topped shaped with flat bottem,a lamp. | a weird shape a triangle and a square connected,True,0.8396096229553223,0.7981602549552917,0.4612681567668915,0.12823793292045593,0.4009670317173004,0.15464557707309723,0.7931278944015503,0.7589977383613586,1.0,0.0,0.0,1.0,0.04144936800003052,0.33303022384643555,0.24632145464420319
8q9BzwSiFsxFz6GZD-page2-164-page4-230,page2-164.svg,page4-230.svg,a present with a bow on top | a rectangle on its side with triangles jutting out from the top.,"a rectangle with shapes on top, a present | a pot sitting on a surface.",True,0.810665488243103,0.8057196736335754,0.21947668492794037,0.19855742156505585,0.27656063437461853,0.2932799160480499,0.7472904324531555,0.7548316717147827,1.0,0.0,0.0,1.0,0.004945814609527588,0.02091926336288452,-0.016719281673431396
8q9BzwSiFsxFz6GZD-page1-133-page5-248,page1-133.svg,page5-248.svg,a house. | a house with a pointy roof,"house with the top missing, a barn entrance. | a pointy roofed house",False,0.8858709931373596,0.8628820776939392,0.6590050458908081,0.5114114880561829,0.5412372946739197,0.4861929714679718,0.8284825086593628,0.8206765651702881,0.0,1.0,0.0,0.0,0.02298891544342041,0.14759355783462524,0.055044323205947876
8q9BzwSiFsxFz6GZD-page3-20-page3-20,page3-20.svg,page3-20.svg,a mast with ears sticking out a dog | a flying animal of some kind.,an animal mask with ears that stick out and a square in the middle | a winged animal mask.,False,0.8120973706245422,0.9011987447738647,0.11352596431970596,0.6652154326438904,0.3128623068332672,0.7618599534034729,0.7590430378913879,0.8704099655151367,0.0,0.0,1.0,-1.0,-0.08910137414932251,-0.5516894683241844,-0.4489976465702057
8q9BzwSiFsxFz6GZD-page3-191-page1-14,page3-191.svg,page1-14.svg,rectangle with two wings on the side. | a flat topped pyramid,a rectangle with wings. | a flat topped pyramid,False,0.8210998177528381,0.8336102366447449,0.18884608149528503,0.2374565750360489,0.3197419345378876,0.3185620903968811,0.7592352628707886,0.759231686592102,0.0,1.0,0.0,0.0,-0.012510418891906738,-0.048610493540763855,0.0011798441410064697
8q9BzwSiFsxFz6GZD-page8-184-page7-205,page8-184.svg,page7-205.svg,an n shape | resembles a cat.,n shaped | a cat.,False,0.795000433921814,0.7665834426879883,0.2923571467399597,0.15309937298297882,0.34669625759124756,0.1834428906440735,0.7861809134483337,0.7571132183074951,0.0,0.0,3.0,-1.0,0.028416991233825684,0.1392577737569809,0.16325336694717407
8q9BzwSiFsxFz6GZD-page5-58-page5-56,page5-58.svg,page5-56.svg,a mountain range. | mountains,mountain range. | mountains,True,0.9067420959472656,0.9203158617019653,0.8700416088104248,0.8741356134414673,0.8000879287719727,0.805443525314331,0.9483891725540161,0.9483985304832458,0.0,1.0,0.0,0.0,-0.013573765754699707,-0.0040940046310424805,-0.0053555965423583984
8q9BzwSiFsxFz6GZD-page2-54-page7-28,page2-54.svg,page7-28.svg,a long table | an l flipped on its side.,a long table that isn't very tall | the letter l turned on its side.,True,0.8038991093635559,0.7789656519889832,0.029441751539707184,0.10385645180940628,0.22958657145500183,0.15747897326946259,0.7998047471046448,0.7888902425765991,1.0,0.0,0.0,1.0,0.024933457374572754,-0.0744147002696991,0.07210759818553925
8q9BzwSiFsxFz6GZD-page6-192-page4-20,page6-192.svg,page4-20.svg,a person kneeling | a person sitting.,a person kneeling | a person kneeling.,True,0.8788301944732666,0.9855300188064575,0.618395209312439,0.9853420853614807,0.5046184062957764,0.9977495074272156,0.8732295036315918,0.9999983906745911,0.0,0.0,1.0,-1.0,-0.10669982433319092,-0.36694687604904175,-0.4931311011314392
8q9BzwSiFsxFz6GZD-page1-162-page5-128,page1-162.svg,page5-128.svg,"an archway with the left side missing. | a hook that goes to the right, shaped a arch or c",archway with the left side missing. | a hook,False,0.8449124097824097,0.7883614301681519,0.38075733184814453,0.2611711621284485,0.43195438385009766,0.09542486071586609,0.8222049474716187,0.7522850036621094,0.0,0.0,1.0,-1.0,0.05655097961425781,0.11958616971969604,0.33652952313423157
HvirHRMAT4tsSydCz-page7-241-page3-45,page7-241.svg,page3-45.svg,it look sand hourglass | a boxing glove pointing up,"hourglass | candy flooss, big lump on stick",False,0.7771692872047424,0.7797236442565918,0.0922604501247406,0.08834302425384521,0.20901037752628326,0.11444918811321259,0.7303710579872131,0.7804187536239624,0.0,1.0,0.0,0.0,-0.0025543570518493652,0.003917425870895386,0.09456118941307068
HvirHRMAT4tsSydCz-page7-103-page1-128,page7-103.svg,page1-128.svg,capital f | a telephone receiver,capital f | letter c,False,0.7515655159950256,0.8421885371208191,0.10697665810585022,0.4330827295780182,0.06657318770885468,0.37561383843421936,0.7546574473381042,0.8419983983039856,0.0,0.0,1.0,-1.0,-0.09062302112579346,-0.32610607147216797,-0.3090406507253647
HvirHRMAT4tsSydCz-page1-90-page2-157,page1-90.svg,page2-157.svg,arrow pointing up | an arrow pointing up,arrow up | up arrow,True,0.9534814357757568,0.935173749923706,0.9445193409919739,0.7452028393745422,0.9711453914642334,0.9567030668258667,0.9589179158210754,0.9999977350234985,1.0,0.0,0.0,1.0,0.01830768585205078,0.19931650161743164,0.0144423246383667
HvirHRMAT4tsSydCz-page2-176-page9-11,page2-176.svg,page9-11.svg,you catch fish with this at the end of your line | the letter o,backwards j | letter o,False,0.7368466854095459,0.782021164894104,0.05598410591483116,0.47544413805007935,0.18597742915153503,0.2921525835990906,0.7359171509742737,0.7819778919219971,0.0,1.0,0.0,0.0,-0.045174479484558105,-0.4194600321352482,-0.10617515444755554
HvirHRMAT4tsSydCz-page9-31-page1-79,page9-31.svg,page1-79.svg,a birdhouse on a pedestal | three arrows attached pointinting up,"birdhouse on pedestal | xmas tree, arrows up",True,0.814290463924408,0.806044340133667,0.0937352329492569,0.27817362546920776,0.1722586303949356,0.27665168046951294,0.7732078433036804,0.8011859655380249,0.0,1.0,0.0,0.0,0.008246123790740967,-0.18443839251995087,-0.10439305007457733
HvirHRMAT4tsSydCz-page2-16-page2-16,page2-16.svg,page2-16.svg,"a boxy head with earrings | a robots head again, lots of squares",robot head with earrings | robot head,True,0.8374063968658447,0.9512039422988892,0.5644528269767761,0.7909516096115112,0.29365527629852295,0.791068971157074,0.7950526475906372,0.9459850788116455,0.0,0.0,1.0,-1.0,-0.11379754543304443,-0.2264987826347351,-0.497413694858551
HvirHRMAT4tsSydCz-page7-15-page5-57,page7-15.svg,page5-57.svg,pyramids | a mountain scape,mountains | mountains,False,0.8033110499382019,0.9999983906745911,0.49868860840797424,1.0,0.3906295597553253,1.0,0.8166924118995667,0.9999982714653015,0.0,0.0,1.0,-1.0,-0.19668734073638916,-0.5013113915920258,-0.6093704402446747
HvirHRMAT4tsSydCz-page8-204-page8-65,page8-204.svg,page8-65.svg,a dove | a whale,dove sitting | whale,False,0.8262354135513306,0.779213547706604,0.26364433765411377,0.12173737585544586,0.36841022968292236,0.1740456223487854,0.8089839220046997,0.7552021741867065,0.0,0.0,1.0,-1.0,0.04702186584472656,0.1419069617986679,0.19436460733413696
HvirHRMAT4tsSydCz-page8-20-page9-36,page8-20.svg,page9-36.svg,a smoking pipe | a swan,smoking pipe | flamingo head/swan,True,0.8128764033317566,0.7750542163848877,0.19331660866737366,0.1452716588973999,0.19850808382034302,0.21032308042049408,0.7871034741401672,0.7748905420303345,0.0,1.0,0.0,0.0,0.037822186946868896,0.048044949769973755,-0.011814996600151062
HvirHRMAT4tsSydCz-page6-192-page4-20,page6-192.svg,page4-20.svg,a person kneeling to the right | a person kneeling with their hands in front of them,person kneeling | kneeling man with hands in front,True,0.9217488765716553,0.932294487953186,0.8193740844726562,0.664320170879364,0.8296716213226318,0.7658442258834839,0.9493919610977173,0.9128093719482422,0.0,0.0,1.0,-1.0,-0.010545611381530762,0.15505391359329224,0.06382739543914795
nA4h7uAzk8zYv7sbc-page7-46-page6-52,page7-46.svg,page6-52.svg,a person bent over to the right | almost complete rectangle shape (has small square extending from bottom right and triangle on top right,a person bent over to the right. | small square extending from bottom right,False,0.8039025068283081,0.8238155245780945,0.009122580289840698,0.000720629992429167,0.20681166648864746,0.2948056757450104,0.8123009204864502,0.8442189693450928,1.0,0.0,0.0,1.0,-0.019913017749786377,0.008401950297411531,-0.08799400925636292
nA4h7uAzk8zYv7sbc-page9-40-page2-188,page9-40.svg,page2-188.svg,"the tall skinny one with triangles extending from bottom, middle, top | an arrow pointing down with a box underneath",candlestick | square base with downward arrow shape above it,False,0.8044983148574829,0.8040357828140259,0.1812208890914917,0.15405139327049255,0.23213690519332886,0.0679059773683548,0.7815301418304443,0.7893491387367249,0.0,0.0,1.0,-1.0,0.00046253204345703125,0.027169495820999146,0.16423092782497406
nA4h7uAzk8zYv7sbc-page8-147-page-G,page8-147.svg,page-G.svg,the one that a person wearing  a tophat | a person on the ground leaning up,"a person with a tophat walking (facing right) | person sitting, arms on right",True,0.805985689163208,0.8384804725646973,0.07921335846185684,0.06067226454615593,0.31518489122390747,0.39939406514167786,0.8027061820030212,0.8139928579330444,0.0,0.0,1.0,-1.0,-0.03249478340148926,0.018541093915700912,-0.08420917391777039
nA4h7uAzk8zYv7sbc-page7-115-page7-115,page7-115.svg,page7-115.svg,a bed shape | a bed but with two triangles coming up top on either end,bed | bed,True,0.9152044653892517,0.9999968409538269,0.724208414554596,1.0,0.7272301316261292,1.0,0.8592127561569214,0.9999986290931702,0.0,0.0,1.0,-1.0,-0.0847923755645752,-0.27579158544540405,-0.27276986837387085
nA4h7uAzk8zYv7sbc-page7-40-page8-165,page7-40.svg,page8-165.svg,a square with hook on top | it looks liek a d.,padlock shape | the letter d,False,0.794567883014679,0.7658138275146484,0.003050623694434762,0.19226956367492676,0.20516036450862885,0.17326988279819489,0.768412709236145,0.7815005779266357,0.0,0.0,1.0,-1.0,0.028754055500030518,-0.189218939980492,0.03189048171043396
nA4h7uAzk8zYv7sbc-page5-71-page2-170,page5-71.svg,page2-170.svg,a bird | a bird flying (imagine how kids normally draw birds flying),bird flying right | bird,False,0.8799428343772888,0.9009082913398743,0.5795174241065979,0.7012806534767151,0.6251633763313293,0.7296491861343384,0.8386802673339844,0.877932608127594,0.0,0.0,1.0,-1.0,-0.02096545696258545,-0.12176322937011719,-0.10448580980300903
nA4h7uAzk8zYv7sbc-page4-16-page4-89,page4-16.svg,page4-89.svg,a person walking to the left | a person facing to the left,person walking to the left | person with arms to the left,True,0.9318497180938721,0.902004599571228,0.28069931268692017,0.2292279303073883,0.7294734120368958,0.6685941219329834,0.9000338912010193,0.8901950120925903,0.0,1.0,0.0,0.0,0.029845118522644043,0.05147138237953186,0.060879290103912354
nA4h7uAzk8zYv7sbc-page8-20-page9-36,page8-20.svg,page9-36.svg,a smoking pipe | a crange without legs (almost complete rectangle as body - diagonal line extending to right and triangle pointitng  to left),pipe | a crane (beak is pointing to left),True,0.7800030708312988,0.8011394143104553,0.04139786958694458,0.19256508350372314,0.17759284377098083,0.21990293264389038,0.7427276372909546,0.7657841444015503,0.0,1.0,0.0,0.0,-0.021136343479156494,-0.15116721391677856,-0.042310088872909546
nA4h7uAzk8zYv7sbc-page6-38-page7-229,page6-38.svg,page7-229.svg,"bottom is large diamond, middle a sailboat, and top is smaller diamond | a ballerina shape",a xmas tree (top is small diamond) | christmas tree shape,False,0.7845879793167114,0.8990700840950012,0.18940705060958862,0.7294649481773376,0.22651344537734985,0.6439185738563538,0.7546250820159912,0.8988651633262634,0.0,0.0,1.0,-1.0,-0.1144821047782898,-0.540057897567749,-0.4174051284790039
nA4h7uAzk8zYv7sbc-page5-248-page6-122,page5-248.svg,page6-122.svg,looks most a house. mainly filled in black | a house shape with chimney,a filled in house | house shape,True,0.8839591145515442,0.8428245186805725,0.450808584690094,0.6360089182853699,0.3799757957458496,0.5474490523338318,0.813491940498352,0.8461592793464661,0.0,1.0,0.0,0.0,0.04113459587097168,-0.18520033359527588,-0.16747325658798218
ux4vmkRJhYp3YR5Xy-page3-193-page2-21,page3-193.svg,page2-21.svg,"a hammer head shark swimming upwards | a trophy/award, symmetrical","hammerhead shark swimming upwards/straight | a trophy, symmetrical, base is a triangle",False,0.7786654829978943,0.7525482177734375,0.058869749307632446,0.08660390228033066,0.21849869191646576,0.18113242089748383,0.7698580622673035,0.7733471393585205,0.0,1.0,0.0,0.0,0.026117265224456787,-0.02773415297269821,0.037366271018981934
ux4vmkRJhYp3YR5Xy-page4-18-page2-150,page4-18.svg,page2-150.svg,an individual with right leg and foot pointing to the bottom right | bottoms right,"person facing right, leg at 45 degree angle downward | two legs at the bottom with an arrow for a torso and head",False,0.877343475818634,0.8550890684127808,0.29007261991500854,0.3742491900920868,0.33480778336524963,0.415530264377594,0.849610447883606,0.8167546987533569,0.0,0.0,1.0,-1.0,0.02225440740585327,-0.08417657017707825,-0.08072248101234436
ux4vmkRJhYp3YR5Xy-page5-45-page2-17,page5-45.svg,page2-17.svg,"top middle | an arch, with two triangles above wall struc","archway | arch, triangles above wall structures",False,0.7819322943687439,0.8696808218955994,0.1602463573217392,0.6846187710762024,0.2093762457370758,0.5379941463470459,0.7552292346954346,0.8242030739784241,0.0,1.0,0.0,0.0,-0.08774852752685547,-0.5243724137544632,-0.3286179006099701
