Unnamed: 0,player_id,is_same_thread,phase2_text,phase2_image,phase3_text,phase3_image,phase2_thread,phase3_thread,image_sim,text_sim
2140,163,True,person kneeling facing left,page3-198.svg,person facing to the left,page-D.svg,"['page4-11.svg', 'page-D.svg', 'page3-198.svg']","['page4-11.svg', 'page-D.svg', 'page3-198.svg']",0.6559743285179138,0.9234212636947632
2141,163,False,person kneeling facing left,page3-198.svg,5 point star with square top instead of point,page1-29.svg,"['page4-11.svg', 'page-D.svg', 'page3-198.svg']","['page1-29.svg', 'page7-61.svg', 'page2-15.svg']",0.1760645359754562,0.7662399411201477
2142,163,True,a house with triangular cut out to base,page2-15.svg,5 point star with square top instead of point,page1-29.svg,"['page1-29.svg', 'page7-61.svg', 'page2-15.svg']","['page1-29.svg', 'page7-61.svg', 'page2-15.svg']",0.5106699466705322,0.8092561960220337
2143,163,False,a house with triangular cut out to base,page2-15.svg,bird facing right with fat legs,page3-31.svg,"['page1-29.svg', 'page7-61.svg', 'page2-15.svg']","['page6-83.svg', 'page3-31.svg', 'page2-158.svg']",-0.0788976550102233,0.7937807440757751
2144,163,True,letter c,page9-20.svg,letter c or g,page9-16.svg,"['page8-169.svg', 'page9-16.svg', 'page9-20.svg']","['page8-169.svg', 'page9-16.svg', 'page9-20.svg']",0.5725065469741821,0.927802801132202
2145,163,False,letter c,page9-20.svg,bird facing right with fat legs,page3-31.svg,"['page8-169.svg', 'page9-16.svg', 'page9-20.svg']","['page6-83.svg', 'page3-31.svg', 'page2-158.svg']",-0.0290616825222969,0.7614123225212097
2146,163,True,dinosaur facing right,page2-158.svg,bird facing right with fat legs,page3-31.svg,"['page6-83.svg', 'page3-31.svg', 'page2-158.svg']","['page6-83.svg', 'page3-31.svg', 'page2-158.svg']",0.6537543535232544,0.8799411654472351
2147,163,False,dinosaur facing right,page2-158.svg,jar or vase,page3-37.svg,"['page6-83.svg', 'page3-31.svg', 'page2-158.svg']","['page3-37.svg', 'page9-23.svg', 'page1-73.svg']",0.0434154793620109,0.7629956603050232
2148,163,True,jar or vase,page1-73.svg,jar or vase,page3-37.svg,"['page3-37.svg', 'page9-23.svg', 'page1-73.svg']","['page3-37.svg', 'page9-23.svg', 'page1-73.svg']",0.3852368891239166,0.9999975562095642
2149,163,False,jar or vase,page1-73.svg,bird facing right with fat legs,page3-31.svg,"['page3-37.svg', 'page9-23.svg', 'page1-73.svg']","['page6-83.svg', 'page3-31.svg', 'page2-158.svg']",0.0927741080522537,0.7655220031738281
2150,69,True,person kneeling facing left,page3-198.svg,a person kneeling facing left,page4-11.svg,"['page4-11.svg', 'page-D.svg', 'page3-198.svg']","['page4-11.svg', 'page-D.svg', 'page3-198.svg']",0.745482325553894,0.984955668449402
2151,69,False,person kneeling facing left,page3-198.svg,letter c,page8-169.svg,"['page4-11.svg', 'page-D.svg', 'page3-198.svg']","['page8-169.svg', 'page9-16.svg', 'page9-20.svg']",-0.0140947867184877,0.7931075096130371
2152,69,True,dinosaur facing right,page2-158.svg,our dinosaur facing left,page6-83.svg,"['page6-83.svg', 'page3-31.svg', 'page2-158.svg']","['page6-83.svg', 'page3-31.svg', 'page2-158.svg']",0.6693845391273499,0.9590650200843812
2153,69,False,dinosaur facing right,page2-158.svg,a person kneeling facing left,page4-11.svg,"['page6-83.svg', 'page3-31.svg', 'page2-158.svg']","['page4-11.svg', 'page-D.svg', 'page3-198.svg']",-0.0396342314779758,0.849533200263977
2154,69,True,letter c,page9-20.svg,letter c,page8-169.svg,"['page8-169.svg', 'page9-16.svg', 'page9-20.svg']","['page8-169.svg', 'page9-16.svg', 'page9-20.svg']",0.6409246921539307,0.9999982118606568
2155,69,False,letter c,page9-20.svg,"triangular base, needle top",page9-23.svg,"['page8-169.svg', 'page9-16.svg', 'page9-20.svg']","['page3-37.svg', 'page9-23.svg', 'page1-73.svg']",-0.1637434363365173,0.7647708058357239
2156,69,True,house on triangular bases,page2-15.svg,a house with a rectangular cut,page7-61.svg,"['page1-29.svg', 'page7-61.svg', 'page2-15.svg']","['page1-29.svg', 'page7-61.svg', 'page2-15.svg']",0.4985072910785675,0.8829857110977173
2157,69,False,house on triangular bases,page2-15.svg,"triangular base, needle top",page9-23.svg,"['page1-29.svg', 'page7-61.svg', 'page2-15.svg']","['page3-37.svg', 'page9-23.svg', 'page1-73.svg']",0.0877551063895225,0.8732001781463623
2158,69,True,a jar,page1-73.svg,"triangular base, needle top",page9-23.svg,"['page3-37.svg', 'page9-23.svg', 'page1-73.svg']","['page3-37.svg', 'page9-23.svg', 'page1-73.svg']",0.3644135296344757,0.7978993058204651
2159,69,False,a jar,page1-73.svg,our dinosaur facing left,page6-83.svg,"['page3-37.svg', 'page9-23.svg', 'page1-73.svg']","['page6-83.svg', 'page3-31.svg', 'page2-158.svg']",-0.0886944681406021,0.7705919742584229
2160,242,True,letter k,page8-156.svg,a long rectangle with two left facing points,page7-17.svg,"['page9-15.svg', 'page7-17.svg', 'page8-156.svg']","['page9-15.svg', 'page7-17.svg', 'page8-156.svg']",0.3098478615283966,0.7926967740058899
2161,242,False,letter k,page8-156.svg,black circle of shapes with white diamond in center,page7-107.svg,"['page9-15.svg', 'page7-17.svg', 'page8-156.svg']","['page7-107.svg', 'page7-133.svg', 'page7-109.svg']",0.070697583258152,0.7788634896278381
2162,242,True,chicken facing left,page5-81.svg,chicken facing right,page4-92.svg,"['page4-92.svg', 'page5-87.svg', 'page5-81.svg']","['page4-92.svg', 'page5-87.svg', 'page5-81.svg']",0.8656717538833618,0.9698201417922974
2163,242,False,chicken facing left,page5-81.svg,a long rectangle with two left facing points,page7-17.svg,"['page4-92.svg', 'page5-87.svg', 'page5-81.svg']","['page9-15.svg', 'page7-17.svg', 'page8-156.svg']",-0.0210812259465456,0.8325424194335938
2164,242,True,cup on top of a triangle,page9-27.svg,two triangles facing each other,page7-241.svg,"['page1-66.svg', 'page7-241.svg', 'page9-27.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",0.489009290933609,0.8633792400360107
2165,242,False,cup on top of a triangle,page9-27.svg,triangle on top of podium,page4-118.svg,"['page1-66.svg', 'page7-241.svg', 'page9-27.svg']","['page4-118.svg', 'page1-183.svg', 'page3-35.svg']",0.2160205990076065,0.8962762951850891
2166,242,True,letter j with 4 sided object on top,page7-109.svg,black circle of shapes with white diamond in center,page7-107.svg,"['page7-107.svg', 'page7-133.svg', 'page7-109.svg']","['page7-107.svg', 'page7-133.svg', 'page7-109.svg']",0.4080944657325744,0.8237407803535461
2167,242,False,letter j with 4 sided object on top,page7-109.svg,two triangles facing each other,page7-241.svg,"['page7-107.svg', 'page7-133.svg', 'page7-109.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",-0.0187894273549318,0.8104436993598938
2168,242,True,arrow pointing up,page3-35.svg,triangle on top of podium,page4-118.svg,"['page4-118.svg', 'page1-183.svg', 'page3-35.svg']","['page4-118.svg', 'page1-183.svg', 'page3-35.svg']",0.6339114308357239,0.8125495314598083
2169,242,False,arrow pointing up,page3-35.svg,chicken facing right,page4-92.svg,"['page4-118.svg', 'page1-183.svg', 'page3-35.svg']","['page4-92.svg', 'page5-87.svg', 'page5-81.svg']",-0.0846378952264785,0.830041229724884
2170,118,True,a j connected two a 4 sided rectangle,page7-109.svg,a glove facing left,page7-133.svg,"['page7-107.svg', 'page7-133.svg', 'page7-109.svg']","['page7-107.svg', 'page7-133.svg', 'page7-109.svg']",0.3532750904560089,0.775079071521759
2171,118,False,a j connected two a 4 sided rectangle,page7-109.svg,just a glass,page1-66.svg,"['page7-107.svg', 'page7-133.svg', 'page7-109.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",-0.0154652865603566,0.7467341423034668
2172,118,True,giant boot letter k,page8-156.svg,letter j,page9-15.svg,"['page9-15.svg', 'page7-17.svg', 'page8-156.svg']","['page9-15.svg', 'page7-17.svg', 'page8-156.svg']",0.3445070087909698,0.8118317127227783
2173,118,False,giant boot letter k,page8-156.svg,a glove facing left,page7-133.svg,"['page9-15.svg', 'page7-17.svg', 'page8-156.svg']","['page7-107.svg', 'page7-133.svg', 'page7-109.svg']",-0.0615284256637096,0.7652170062065125
2174,118,True,cup on top of a triangle,page9-27.svg,just a glass,page1-66.svg,"['page1-66.svg', 'page7-241.svg', 'page9-27.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",0.5108299851417542,0.7911640405654907
2175,118,False,cup on top of a triangle,page9-27.svg,letter j,page9-15.svg,"['page1-66.svg', 'page7-241.svg', 'page9-27.svg']","['page9-15.svg', 'page7-17.svg', 'page8-156.svg']",0.0153604866936802,0.7792959213256836
2176,118,True,arrow pointing up,page3-35.svg,lamp or arrow facing up,page1-183.svg,"['page4-118.svg', 'page1-183.svg', 'page3-35.svg']","['page4-118.svg', 'page1-183.svg', 'page3-35.svg']",0.5546596646308899,0.905420422554016
2177,118,False,arrow pointing up,page3-35.svg,chicken or dragon left,page5-87.svg,"['page4-118.svg', 'page1-183.svg', 'page3-35.svg']","['page4-92.svg', 'page5-87.svg', 'page5-81.svg']",-0.0978895351290702,0.7602596282958984
2178,118,True,chicken/dragon facing left,page5-81.svg,chicken or dragon left,page5-87.svg,"['page4-92.svg', 'page5-87.svg', 'page5-81.svg']","['page4-92.svg', 'page5-87.svg', 'page5-81.svg']",0.6807140707969666,0.9349939227104188
2179,118,False,chicken/dragon facing left,page5-81.svg,just a glass,page1-66.svg,"['page4-92.svg', 'page5-87.svg', 'page5-81.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",-0.0183434225618839,0.7420606017112732
2180,236,True,number 7,page7-132.svg,number 7,page7-132.svg,"['page7-132.svg', 'page7-132.svg', 'page7-132.svg']","['page7-132.svg', 'page7-132.svg', 'page7-132.svg']",1.0,0.9999985694885254
2181,236,False,number 7,page7-132.svg,a smoke extractor,page7-247.svg,"['page7-132.svg', 'page7-132.svg', 'page7-132.svg']","['page2-182.svg', 'page7-247.svg', 'page5-182.svg']",-0.1002301424741745,0.76622474193573
2182,236,True,a bird with triangle head,page7-126.svg,dragon on the ground,page8-236.svg,"['page8-18.svg', 'page8-236.svg', 'page7-126.svg']","['page8-18.svg', 'page8-236.svg', 'page7-126.svg']",0.5932315587997437,0.8146662712097168
2183,236,False,a bird with triangle head,page7-126.svg,a smoke extractor,page7-247.svg,"['page8-18.svg', 'page8-236.svg', 'page7-126.svg']","['page2-182.svg', 'page7-247.svg', 'page5-182.svg']",-0.124746061861515,0.7702898383140564
2184,236,True,the one you couldn't describe with the three triangles on top,page5-182.svg,a smoke extractor,page7-247.svg,"['page2-182.svg', 'page7-247.svg', 'page5-182.svg']","['page2-182.svg', 'page7-247.svg', 'page5-182.svg']",0.4405696392059326,0.7502399682998657
2185,236,False,the one you couldn't describe with the three triangles on top,page5-182.svg,a stack of boxes with a pipe on the left,page1-31.svg,"['page2-182.svg', 'page7-247.svg', 'page5-182.svg']","['page1-31.svg', 'page5-40.svg', 'page2-4.svg']",0.1172289922833442,0.7843406796455383
2186,236,True,a chart with an upside down triangle,page6-92.svg,a chess piece with a diamond shaped head,page2-145.svg,"['page2-145.svg', 'page6-164.svg', 'page6-92.svg']","['page2-145.svg', 'page6-164.svg', 'page6-92.svg']",0.3395117521286011,0.7990104556083679
2187,236,False,a chart with an upside down triangle,page6-92.svg,a stack of boxes with a pipe on the left,page1-31.svg,"['page2-145.svg', 'page6-164.svg', 'page6-92.svg']","['page1-31.svg', 'page5-40.svg', 'page2-4.svg']",0.1654350310564041,0.8060451149940491
2188,236,True,a house with upside down triangle,page2-4.svg,a stack of boxes with a pipe on the left,page1-31.svg,"['page1-31.svg', 'page5-40.svg', 'page2-4.svg']","['page1-31.svg', 'page5-40.svg', 'page2-4.svg']",0.5180691480636597,0.8122968077659607
2189,236,False,a house with upside down triangle,page2-4.svg,a chess piece with a diamond shaped head,page2-145.svg,"['page1-31.svg', 'page5-40.svg', 'page2-4.svg']","['page2-145.svg', 'page6-164.svg', 'page6-92.svg']",0.1484020501375198,0.8077461123466492
2190,62,True,the chart with the little triangle on top (good description!!),page6-92.svg,bird in flight,page6-164.svg,"['page2-145.svg', 'page6-164.svg', 'page6-92.svg']","['page2-145.svg', 'page6-164.svg', 'page6-92.svg']",0.3386389315128326,0.7834346890449524
2191,62,False,the chart with the little triangle on top (good description!!),page6-92.svg,a hat or crown with triangles pointing upwards,page2-182.svg,"['page2-145.svg', 'page6-164.svg', 'page6-92.svg']","['page2-182.svg', 'page7-247.svg', 'page5-182.svg']",-0.114966981112957,0.8467414975166321
2192,62,True,the building with the arrow pointing down on top,page2-4.svg,boxes stacked on a table with triangle legs,page5-40.svg,"['page1-31.svg', 'page5-40.svg', 'page2-4.svg']","['page1-31.svg', 'page5-40.svg', 'page2-4.svg']",0.456487089395523,0.7973602414131165
2193,62,False,the building with the arrow pointing down on top,page2-4.svg,a hat or crown with triangles pointing upwards,page2-182.svg,"['page1-31.svg', 'page5-40.svg', 'page2-4.svg']","['page2-182.svg', 'page7-247.svg', 'page5-182.svg']",0.2065110057592392,0.8155888915061951
2194,62,True,7,page7-132.svg,number 7 !,page7-132.svg,"['page7-132.svg', 'page7-132.svg', 'page7-132.svg']","['page7-132.svg', 'page7-132.svg', 'page7-132.svg']",1.0,0.8598483800888062
2195,62,False,7,page7-132.svg,boxes stacked on a table with triangle legs,page5-40.svg,"['page7-132.svg', 'page7-132.svg', 'page7-132.svg']","['page1-31.svg', 'page5-40.svg', 'page2-4.svg']",-0.1366274058818817,0.7807216644287109
2196,62,True,the bird,page7-126.svg,a swan,page8-18.svg,"['page8-18.svg', 'page8-236.svg', 'page7-126.svg']","['page8-18.svg', 'page8-236.svg', 'page7-126.svg']",0.6438505053520203,0.8675676584243774
2197,62,False,the bird,page7-126.svg,boxes stacked on a table with triangle legs,page5-40.svg,"['page8-18.svg', 'page8-236.svg', 'page7-126.svg']","['page1-31.svg', 'page5-40.svg', 'page2-4.svg']",0.0261120647192001,0.7671498656272888
2198,62,True,the one with the pointy triangles on top! getting easier now,page5-182.svg,a hat or crown with triangles pointing upwards,page2-182.svg,"['page2-182.svg', 'page7-247.svg', 'page5-182.svg']","['page2-182.svg', 'page7-247.svg', 'page5-182.svg']",0.4867604076862335,0.8430875539779663
2199,62,False,the one with the pointy triangles on top! getting easier now,page5-182.svg,boxes stacked on a table with triangle legs,page5-40.svg,"['page2-182.svg', 'page7-247.svg', 'page5-182.svg']","['page1-31.svg', 'page5-40.svg', 'page2-4.svg']",0.0266903899610042,0.8152427077293396
2200,186,True,large triangle shape on the top,page5-142.svg,large triangle on top,page5-142.svg,"['page5-142.svg', 'page5-142.svg', 'page5-142.svg']","['page5-142.svg', 'page5-142.svg', 'page5-142.svg']",1.0,0.9834475517272948
2201,186,False,large triangle shape on the top,page5-142.svg,horse,page8-248.svg,"['page5-142.svg', 'page5-142.svg', 'page5-142.svg']","['page8-248.svg', 'page6-99.svg', 'page8-244.svg']",-0.0423269271850585,0.7324914932250977
2202,186,True,half diamond,page6-218.svg,trianlge on left christmas tree on right,page5-65.svg,"['page5-65.svg', 'page2-186.svg', 'page6-218.svg']","['page5-65.svg', 'page2-186.svg', 'page6-218.svg']",0.4313619434833526,0.8068181872367859
2203,186,False,half diamond,page6-218.svg,large triangle on top,page5-142.svg,"['page5-65.svg', 'page2-186.svg', 'page6-218.svg']","['page5-142.svg', 'page5-142.svg', 'page5-142.svg']",0.204354852437973,0.8334723114967346
2204,186,True,oz,page3-43.svg,swan,page8-11.svg,"['page8-11.svg', 'page5-199.svg', 'page3-43.svg']","['page8-11.svg', 'page5-199.svg', 'page3-43.svg']",0.6324866414070129,0.8073534965515137
2205,186,False,oz,page3-43.svg,trianlge on left christmas tree on right,page5-65.svg,"['page8-11.svg', 'page5-199.svg', 'page3-43.svg']","['page5-65.svg', 'page2-186.svg', 'page6-218.svg']",0.00717653054744,0.7662670016288757
2206,186,True,fangs,page5-134.svg,fangs,page3-8.svg,"['page1-125.svg', 'page3-8.svg', 'page5-134.svg']","['page1-125.svg', 'page3-8.svg', 'page5-134.svg']",0.7143585681915283,0.9999985694885254
2207,186,False,fangs,page5-134.svg,swan,page8-11.svg,"['page1-125.svg', 'page3-8.svg', 'page5-134.svg']","['page8-11.svg', 'page5-199.svg', 'page3-43.svg']",-0.0352200642228126,0.8049834370613098
2208,186,True,horse without legs,page8-244.svg,horse,page8-248.svg,"['page8-248.svg', 'page6-99.svg', 'page8-244.svg']","['page8-248.svg', 'page6-99.svg', 'page8-244.svg']",0.5291579961776733,0.8711944818496704
2209,186,False,horse without legs,page8-244.svg,swan,page8-11.svg,"['page8-248.svg', 'page6-99.svg', 'page8-244.svg']","['page8-11.svg', 'page5-199.svg', 'page3-43.svg']",0.0956360772252082,0.8007898330688477
2210,136,True,horse without legs,page8-244.svg,a snake with fangs,page6-99.svg,"['page8-248.svg', 'page6-99.svg', 'page8-244.svg']","['page8-248.svg', 'page6-99.svg', 'page8-244.svg']",0.5019985437393188,0.8084575533866882
2211,136,False,horse without legs,page8-244.svg,a mountain,page2-186.svg,"['page8-248.svg', 'page6-99.svg', 'page8-244.svg']","['page5-65.svg', 'page2-186.svg', 'page6-218.svg']",0.2718200385570526,0.7935582399368286
2212,136,True,large diamond shape,page5-142.svg,a big triangle,page5-142.svg,"['page5-142.svg', 'page5-142.svg', 'page5-142.svg']","['page5-142.svg', 'page5-142.svg', 'page5-142.svg']",1.0,0.8536983132362366
2213,136,False,large diamond shape,page5-142.svg,a mountain,page2-186.svg,"['page5-142.svg', 'page5-142.svg', 'page5-142.svg']","['page5-65.svg', 'page2-186.svg', 'page6-218.svg']",0.1415602564811706,0.776335597038269
2214,136,True,fangs,page5-134.svg,fangs,page1-125.svg,"['page1-125.svg', 'page3-8.svg', 'page5-134.svg']","['page1-125.svg', 'page3-8.svg', 'page5-134.svg']",0.771430492401123,0.9999982714653016
2215,136,False,fangs,page5-134.svg,a snake with fangs,page6-99.svg,"['page1-125.svg', 'page3-8.svg', 'page5-134.svg']","['page8-248.svg', 'page6-99.svg', 'page8-244.svg']",-0.0608294941484928,0.8925409913063049
2216,136,True,half diamond,page6-218.svg,a mountain,page2-186.svg,"['page5-65.svg', 'page2-186.svg', 'page6-218.svg']","['page5-65.svg', 'page2-186.svg', 'page6-218.svg']",0.4173336625099182,0.7892963886260986
2217,136,False,half diamond,page6-218.svg,fangs,page1-125.svg,"['page5-65.svg', 'page2-186.svg', 'page6-218.svg']","['page1-125.svg', 'page3-8.svg', 'page5-134.svg']",-0.2150541096925735,0.7905783653259277
2218,43,True,a tie,page6-16.svg,"a head wearing a hat, with his upper body showing only (no arms or legs)",page6-27.svg,"['page6-27.svg', 'page9-42.svg', 'page6-16.svg']","['page6-27.svg', 'page9-42.svg', 'page6-16.svg']",0.4846652746200561,0.8045843839645386
2219,43,False,a tie,page6-16.svg,a building with a garden,page3-49.svg,"['page6-27.svg', 'page9-42.svg', 'page6-16.svg']","['page7-105.svg', 'page3-49.svg', 'page7-96.svg']",0.1457572728395462,0.7865760922431946
2220,43,True,a tiny head on top of two massive legs,page7-96.svg,a building with a garden,page3-49.svg,"['page7-105.svg', 'page3-49.svg', 'page7-96.svg']","['page7-105.svg', 'page3-49.svg', 'page7-96.svg']",0.5692314505577087,0.7776267528533936
2221,43,False,a tiny head on top of two massive legs,page7-96.svg,"a head wearing a hat, with his upper body showing only (no arms or legs)",page6-27.svg,"['page7-105.svg', 'page3-49.svg', 'page7-96.svg']","['page6-27.svg', 'page9-42.svg', 'page6-16.svg']",0.0641577839851379,0.8862354159355164
2222,43,True,kinda the letter l,page8-188.svg,a long rectangle sticking out its leg slightly from the left,page6-163.svg,"['page6-163.svg', 'page2-88.svg', 'page8-188.svg']","['page6-163.svg', 'page2-88.svg', 'page8-188.svg']",0.3548019826412201,0.8135450482368469
2223,43,False,kinda the letter l,page8-188.svg,kinda the batman logo. or a birds eye view of a bird flying,page6-9.svg,"['page6-163.svg', 'page2-88.svg', 'page8-188.svg']","['page1-148.svg', 'page6-9.svg', 'page5-122.svg']",-0.1067532077431678,0.807337760925293
2224,43,True,a person extending their right leg,page5-244.svg,"a person spreading both of their legs out, kinda theyre walking",page7-122.svg,"['page7-122.svg', 'page5-207.svg', 'page5-244.svg']","['page7-122.svg', 'page5-207.svg', 'page5-244.svg']",0.6940577626228333,0.9020494222640992
2225,43,False,a person extending their right leg,page5-244.svg,a long rectangle sticking out its leg slightly from the left,page6-163.svg,"['page7-122.svg', 'page5-207.svg', 'page5-244.svg']","['page6-163.svg', 'page2-88.svg', 'page8-188.svg']",0.1245914250612258,0.8819112181663513
2226,43,True,a person extending both their arms out,page5-122.svg,kinda the batman logo. or a birds eye view of a bird flying,page6-9.svg,"['page1-148.svg', 'page6-9.svg', 'page5-122.svg']","['page1-148.svg', 'page6-9.svg', 'page5-122.svg']",0.3817015886306762,0.7995298504829407
2227,43,False,a person extending both their arms out,page5-122.svg,"a head wearing a hat, with his upper body showing only (no arms or legs)",page6-27.svg,"['page1-148.svg', 'page6-9.svg', 'page5-122.svg']","['page6-27.svg', 'page9-42.svg', 'page6-16.svg']",0.1479050815105438,0.8352131247520447
2228,239,True,a triangle with two arms poking out to the sky,page5-122.svg,three tiangles at the top two arms are sticking up,page1-148.svg,"['page1-148.svg', 'page6-9.svg', 'page5-122.svg']","['page1-148.svg', 'page6-9.svg', 'page5-122.svg']",0.7666731476783752,0.929434895515442
2229,239,False,a triangle with two arms poking out to the sky,page5-122.svg,a rectangle with a triangle at the bottom and the top,page2-88.svg,"['page1-148.svg', 'page6-9.svg', 'page5-122.svg']","['page6-163.svg', 'page2-88.svg', 'page8-188.svg']",0.0611031427979469,0.8820565938949585
2230,239,True,a tie,page6-16.svg,an arrow facing down touching the floor,page9-42.svg,"['page6-27.svg', 'page9-42.svg', 'page6-16.svg']","['page6-27.svg', 'page9-42.svg', 'page6-16.svg']",0.4785478413105011,0.7965290546417236
2231,239,False,a tie,page6-16.svg,someone is facing the right sat in a bench,page5-207.svg,"['page6-27.svg', 'page9-42.svg', 'page6-16.svg']","['page7-122.svg', 'page5-207.svg', 'page5-244.svg']",-0.0548229217529296,0.7887889742851257
2232,239,True,a square on top of two legs,page7-96.svg,is a square at the top with two big triangles each side,page7-105.svg,"['page7-105.svg', 'page3-49.svg', 'page7-96.svg']","['page7-105.svg', 'page3-49.svg', 'page7-96.svg']",0.742436408996582,0.8950121998786926
2233,239,False,a square on top of two legs,page7-96.svg,a rectangle with a triangle at the bottom and the top,page2-88.svg,"['page7-105.svg', 'page3-49.svg', 'page7-96.svg']","['page6-163.svg', 'page2-88.svg', 'page8-188.svg']",0.0328003615140914,0.8859264254570007
2234,239,True,someone sticking out their right leg,page5-244.svg,someone is facing the right sat in a bench,page5-207.svg,"['page7-122.svg', 'page5-207.svg', 'page5-244.svg']","['page7-122.svg', 'page5-207.svg', 'page5-244.svg']",0.677067756652832,0.8463265299797058
2235,239,False,someone sticking out their right leg,page5-244.svg,a rectangle with a triangle at the bottom and the top,page2-88.svg,"['page7-122.svg', 'page5-207.svg', 'page5-244.svg']","['page6-163.svg', 'page2-88.svg', 'page8-188.svg']",-0.0211832374334335,0.7867094278335571
2236,239,True,a rectangle with a triangle at the bottom,page8-188.svg,a rectangle with a triangle at the bottom and the top,page2-88.svg,"['page6-163.svg', 'page2-88.svg', 'page8-188.svg']","['page6-163.svg', 'page2-88.svg', 'page8-188.svg']",0.3503874838352203,0.9888322949409484
2237,239,False,a rectangle with a triangle at the bottom,page8-188.svg,an arrow facing down touching the floor,page9-42.svg,"['page6-163.svg', 'page2-88.svg', 'page8-188.svg']","['page6-27.svg', 'page9-42.svg', 'page6-16.svg']",-0.0154822412878274,0.8390656113624573
2238,155,True,"two blocks, one up one down",page2-48.svg,moustache on top of a smile,page3-135.svg,"['page9-20.svg', 'page3-135.svg', 'page2-48.svg']","['page9-20.svg', 'page3-135.svg', 'page2-48.svg']",0.4166779220104217,0.7668318152427673
2239,155,False,"two blocks, one up one down",page2-48.svg,a cat with tail straight up,page5-80.svg,"['page9-20.svg', 'page3-135.svg', 'page2-48.svg']","['page5-96.svg', 'page5-80.svg', 'page5-85.svg']",-0.0571117214858531,0.7903966903686523
2240,155,True,an hourglass,page1-73.svg,an hourglass,page9-23.svg,"['page3-37.svg', 'page9-23.svg', 'page1-73.svg']","['page3-37.svg', 'page9-23.svg', 'page1-73.svg']",0.3644135296344757,1.0
2241,155,False,an hourglass,page1-73.svg,big s,page8-182.svg,"['page3-37.svg', 'page9-23.svg', 'page1-73.svg']","['page8-182.svg', 'page8-182.svg', 'page8-182.svg']",0.0940566882491111,0.7778381109237671
2242,155,True,big s or snake,page8-182.svg,big s,page8-182.svg,"['page8-182.svg', 'page8-182.svg', 'page8-182.svg']","['page8-182.svg', 'page8-182.svg', 'page8-182.svg']",1.0,0.9113133549690248
2243,155,False,big s or snake,page8-182.svg,a ribbon or small case r,page6-1.svg,"['page8-182.svg', 'page8-182.svg', 'page8-182.svg']","['page6-1.svg', 'page5-25.svg', 'page4-166.svg']",0.1731412708759308,0.760221540927887
2244,155,True,a cat with head on the right with pointy ears,page5-85.svg,a cat with tail straight up,page5-80.svg,"['page5-96.svg', 'page5-80.svg', 'page5-85.svg']","['page5-96.svg', 'page5-80.svg', 'page5-85.svg']",0.6392082571983337,0.9126138687133788
2245,155,False,a cat with head on the right with pointy ears,page5-85.svg,moustache on top of a smile,page3-135.svg,"['page5-96.svg', 'page5-80.svg', 'page5-85.svg']","['page9-20.svg', 'page3-135.svg', 'page2-48.svg']",-0.0482854954898357,0.8171964883804321
2246,155,True,ribbon or folded paper,page4-166.svg,a ribbon or small case r,page6-1.svg,"['page6-1.svg', 'page5-25.svg', 'page4-166.svg']","['page6-1.svg', 'page5-25.svg', 'page4-166.svg']",0.4987019896507263,0.8676686882972717
2247,155,False,ribbon or folded paper,page4-166.svg,a cat with tail straight up,page5-80.svg,"['page6-1.svg', 'page5-25.svg', 'page4-166.svg']","['page5-96.svg', 'page5-80.svg', 'page5-85.svg']",-0.0802253186702728,0.7736966609954834
2248,18,True,an hourglass,page1-73.svg,a fireplace with a chimney,page3-37.svg,"['page3-37.svg', 'page9-23.svg', 'page1-73.svg']","['page3-37.svg', 'page9-23.svg', 'page1-73.svg']",0.3852368891239166,0.8051912784576416
2249,18,False,an hourglass,page1-73.svg,"the letter ""c""",page9-20.svg,"['page3-37.svg', 'page9-23.svg', 'page1-73.svg']","['page9-20.svg', 'page3-135.svg', 'page2-48.svg']",0.0749024823307991,0.7932440042495728
2250,18,True,folded piece of paper or ribbon,page4-166.svg,a knife facing to the left,page5-25.svg,"['page6-1.svg', 'page5-25.svg', 'page4-166.svg']","['page6-1.svg', 'page5-25.svg', 'page4-166.svg']",0.4902111291885376,0.7956010699272156
2251,18,False,folded piece of paper or ribbon,page4-166.svg,a fireplace with a chimney,page3-37.svg,"['page6-1.svg', 'page5-25.svg', 'page4-166.svg']","['page3-37.svg', 'page9-23.svg', 'page1-73.svg']",-0.075852058827877,0.764334499835968
2252,18,True,"two pieces, one facing up one facing down",page2-48.svg,"the letter ""c""",page9-20.svg,"['page9-20.svg', 'page3-135.svg', 'page2-48.svg']","['page9-20.svg', 'page3-135.svg', 'page2-48.svg']",0.4186998307704925,0.7784726023674011
2253,18,False,"two pieces, one facing up one facing down",page2-48.svg,"the letter ""s""",page8-182.svg,"['page9-20.svg', 'page3-135.svg', 'page2-48.svg']","['page8-182.svg', 'page8-182.svg', 'page8-182.svg']",0.1357730627059936,0.773076057434082
